company,culture,job_addr,job_description,job_posted,job_security_advance,job_title,link,management,reviews_score,reviews_total,salary,salary_benefits,salary_bins,work_life_bal,salary_bins_int
NYU Langone Medical Center,3.9,"New York, NY","
Analyzes assessment data to determine diagnoses. Maintains an awareness of current evidence-based practices and uses research data applicable to patient care....",28 days ago,3.6,"FGP Nurse - Huntington, NY (LONG ISLAND) *PER-DIEM",http://www.indeed.com/rc/clk?jk=ac7ff70938b91cd5&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$55,000+",3.9,55000
"Integrated Resources, Inc",5.0,"Parsippany, NJ","
Working knowledge of both computer and/or data handling acquisition systems is necessary and required. Working with some supervision, applies established...",30+ days ago,5.0,Analytical Scientist,"http://www.indeed.com/cmp/Integrated-Resources,-Inc/jobs/Analytical-Scientist-57db975a3081495a?r=1&fccid=1d8aabd0bd575a46",5.0,5.0,-,-,5.0,"$55,000+",5.0,55000
NYU Langone Medical Center,3.9,"New York, NY","
Data collection and record keeping. And Hassenfeld Children’s Hospital, a comprehensive pediatric hospital supporting a full array of children’s health services...",1 day ago,3.6,Part- Time Project Associate,http://www.indeed.com/rc/clk?jk=98e453fff418d12a&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$55,000+",3.9,55000
Stevens Institute of Technology,4.2,"Hoboken, NJ 07030","
The researcher will be responsible for working with other scientists and graduate students to accomplish this work and to prepare findings for publication(s) in...",30+ days ago,4.0,Sponsored Research Engineer - Davidson,http://www.indeed.com/rc/clk?jk=e5a4fe036cf828d9&fccid=12c230a2a94e43d7,4.1,4.5,100,-,3.9,"$55,000+",4.3,55000
Merck,3.8,"Kenilworth, NJ","
Experience in multi-color flow cytometry assay development and innovation, including data analysis and interpretation....",6 days ago,3.4,Postdoctoral Research Fellow – Biologics and Vaccines Bio-An...,http://www.indeed.com/rc/clk?jk=cd5ff70dd89b76ff&fccid=c38b7d5e0419a6a7,3.6,4.1,"1,222",-,4.0,"$55,000+",3.9,55000
Wunderman,3.8,"New York, NY 10017 (Midtown area)","
Headquartered in New York, the agency brings together 7,000 creatives, data scientists, strategists and technologists in 175 offices in 60 markets....",30+ days ago,3.2,Account Supevisor- Rx,http://www.indeed.com/rc/clk?jk=5021f00931fb9451&fccid=bfef2b2da6904e2a,3.4,3.8,53,-,3.3,"$55,000+",3.5,55000
Consumer Reports,3.7,"Yonkers, NY","
Surrounded by policy experts, journalists, research scientists, community organizers, lobbyists, communications staff, and product developers, you’ll tackle...",30+ days ago,3.0,Campaign Manager,http://www.indeed.com/rc/clk?jk=ff9c80542e40dc1c&fccid=adea62ae96d0c2c1,2.8,3.7,6,-,3.7,"$55,000+",3.7,55000
NYU Langone Medical Center,3.9,"New York, NY","
Assist practice management in reviewing and using qualitative and quantitative data received from the Press Ganey CG CAHPS survey, to develop and oversee action...",1 day ago,3.6,FGP Ambulatory Practice Liaison-Patient Experience,http://www.indeed.com/rc/clk?jk=d4877662c7254847&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$55,000+",3.9,55000
Merck,3.8,"Rahway, NJ","
Data interpretation, manuscript preparation, publication, and presentation of results. As a postdoctoral fellow in the Process Research and Development (PR&D)...",6 days ago,3.4,Postdoctoral Research Fellow – Preparative Chromatography Jo...,http://www.indeed.com/rc/clk?jk=b6449e83b9efd473&fccid=c38b7d5e0419a6a7,3.6,4.1,"1,222",-,4.0,"$55,000+",3.9,55000
Merck,3.8,"Rahway, NJ","
Data interpretations, prepare publications and presentation of results. As a postdoctoral fellow in the MRL Analytical Research and Development you will work...",6 days ago,3.4,Postdoctoral Research Fellow – Analytical Research & Develop...,http://www.indeed.com/rc/clk?jk=66acf80e78743e82&fccid=c38b7d5e0419a6a7,3.6,4.1,"1,222",-,4.0,"$55,000+",3.9,55000
Mount Sinai Health System,3.7,"New York, NY 10019 (Midtown area)","
The Assistant Scientist is experienced in the. Instrumentation and procedures for medical application, analyzing data and....",30+ days ago,3.6,ASSISTANT SCIENTIST,http://www.indeed.com/rc/clk?jk=11369dea51f24497&fccid=c007936ceb766fe5,3.5,3.9,598,-,3.7,"$55,000+",3.8,55000
L'Oreal USA,3.6,"Clark, NJ 07066","
With consumers, sensory/consumer scientists, formulators, and Global. As a Senior Research Scientist within the Product....",30+ days ago,3.2,Senior Research Scientist-Product Performance Evaluation,http://www.indeed.com/rc/clk?jk=56162fa92ef0d6ce&fccid=362244bb2b7edf16,3.4,3.8,126,-,3.7,"$55,000+",3.6,55000
NYU Langone Medical Center,3.9,"New York, NY","
May develop protocol for the collection and quality of research data. And Hassenfeld Children’s Hospital, a comprehensive pediatric hospital supporting a full...",23 days ago,3.6,Assistant Research Technician,http://www.indeed.com/rc/clk?jk=5c2fff2b46162bd6&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$55,000+",3.9,55000
"American Environmental Assessment & Solutions, Inc",-,"Brooklyn, NY 11216 (Bedford-Stuyvesant area)","
Evaluates, analyzes and interpret technical data relative to project specific goals. American Environmental is seeking a mid level Geologist or Environmental...",7 days ago,-,Geologist/ Environmental Scientist,"http://www.indeed.com/cmp/American-Environmental-Assessment-&-Solutions,-Inc/jobs/Geologist-445f3d815df86f84?r=1&fccid=8d899a42014f7c97",-,4.0,-,-,-,"$55,000+",-,55000
Sudler& Hennessey,-,"New York, NY","
Referencing all developed content from peer-reviewed, published material or client provided data. Dreamers and realists, introverts and extroverts, scholars and...",30+ days ago,-,Scientific Associate,http://www.indeed.com/rc/clk?jk=55e44a9a140fef1a&fccid=b8ac241e67928024,-,4.1,-,-,-,"$55,000+",-,55000
Valesta Clinical Research,5.0,"Newark, NJ","
Contributes in monitoring safety, eligibility, enrollment and data consistency. Excellent understanding and demonstrated application of FDA guidelines, Good...",1 day ago,3.0,Clinical Research Scientist II,http://www.indeed.com/cmp/Valesta-Clinical-Research/jobs/Clinical-Research-Scientist-7499db4a9b0705a4?r=1&fccid=51bdd50b123caefd,4.0,4.5,2,-,2.0,"$55,000+",5.0,55000
L'Oreal USA,3.6,"Clark, NJ 07066","
Scientist in the US analytical. Data for trends and statistical significance to provide clear experimental....",30+ days ago,3.2,Sr Analytical Chemist,http://www.indeed.com/rc/clk?jk=020f8e351ae08d9b&fccid=362244bb2b7edf16,3.4,3.8,126,-,3.7,"$55,000+",3.6,55000
New York Genome Center,3.5,"New York, NY 10013 (Tribeca area)","
We are looking for a highly motivated, independent but team-oriented Clinical Laboratory Scientist I, II, or III....",30+ days ago,1.5,Clinical Laboratory Technologist,http://www.indeed.com/rc/clk?jk=3cd3ccd9d4992565&fccid=971a3b2d67fd9d8d,1.5,3.5,2,-,5.0,"$55,000+",2.5,55000
"RM Dayton Analytics, Ltd. Co.",-,"New York, NY","
Lead Data Discovery exercises to help the Global Brands and Finance sectors understand their data quality, data completeness and analytics opportunities....",5 days ago,-,"Director , Analytics and Reporting - Strategic Finance","http://www.indeed.com/cmp/RM-Dayton-Analytics,-Ltd.-Co./jobs/Director-3a8301dd07f3e74a?r=1&fccid=46c32c471b1255b1",-,3.5,-,-,-,"$55,000+",-,55000
Merck,3.8,"Kenilworth, NJ","
Support the design and development of nanoparticle and extended release formulations through experimental design, planning, execution and data interpretation....",6 days ago,3.4,Postdoctoral Research Fellow – Pharmaceutical Sciences Job,http://www.indeed.com/rc/clk?jk=c822733e6145287b&fccid=c38b7d5e0419a6a7,3.6,4.1,"1,222",-,4.0,"$55,000+",3.9,55000
Investopedia,3.3,"New York, NY","
Develop usability patterns, data interactions, workflows, animations and notifications. The curiosity of a scientist and the passion of an artist....",6 days ago,2.3,Freelance iOS App Designer,http://www.indeed.com/rc/clk?jk=abfc006a0f200c37&fccid=96c583f5a8451aaa,2.7,3.0,3,-,3.3,"$55,000+",3.7,55000
Weill Cornell Medical College,3.8,"New York, NY","
Prepares initial top level data gathering for proposed WCPN plans. Accountable for auditing converted data to ensure accuracy against submitted documents....",26 days ago,3.7,Financial Coordinator,http://www.indeed.com/rc/clk?jk=d010b327430892a3&fccid=7b846a98e5da569b,3.4,4.1,135,-,4.1,"$55,000+",3.9,55000
NYU Langone Medical Center,3.9,"New York, NY","
Recommends changes/additions to established data fields. Analyses data collected, formulates, prepares database and generates a complete measurement report for...",3 hours ago,3.6,Senior Research Coordinator,http://www.indeed.com/rc/clk?jk=80032e839fabdc85&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$55,000+",3.9,55000
VRS Recruitment,-,"New York, NY","
2+ years in a clinical lab processing samples and reviewing data is ideal. Certifying Scientist, Clinical Lab Technologist, CLT, Clinical Chemist, Analytical...",13 days ago,-,Certifying Scientist / Clinical Lab Technologist – LC/MS Tox...,http://www.indeed.com/cmp/VRS-Recruitment/jobs/Certifying-Scientist-ec142f2a07594373?r=1&fccid=b0b95f76ea09f057,-,4.1,-,-,-,"$55,000+",-,55000
NYU Langone Medical Center,3.9,"New York, NY","
Communicates assessment data to nursing/surgical team. Accurately contributes towards perioperative data sheets ie.counts, specimens....",1 day ago,3.6,Surgical Technologist,http://www.indeed.com/rc/clk?jk=6460abf9ccb17a57&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$55,000+",3.9,55000
Nanostring Technologies,4.0,"New York, NY 10001 (Chelsea area)","
Ability to work well with highly educated research scientist customers. Maintaining and assigning leads, sales opportunity and customer intelligence data into...",30+ days ago,3.7,"Inside Sales Representative, Pharma",http://www.indeed.com/rc/clk?jk=197582091bf7c321&fccid=a4222446d7bec5b4,3.3,4.0,3,-,4.0,"$55,000+",4.3,55000
Celgene Corporation,3.7,"Summit, NJ 07901","
Safety, primary efficacy variables, laboratory data. Assist with review of ongoing summary data including:....",30+ days ago,3.3,Senior Clinical Research Scientist - Multiple Myeloma,http://www.indeed.com/rc/clk?jk=d9ee7674c647fdbc&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$55,000+",3.9,55000
G & W Labs,-,"South Plainfield, NJ","
Perform analysis product testing to support exhibit batch data and clinical batch data. Understanding of data integrity compliance....",30+ days ago,-,Scientist I: Method Transfer & Optimization,http://www.indeed.com/rc/clk?jk=4ba27e337214502d&fccid=1bf0b48a6bf243e1,-,3.5,-,-,-,"$55,000+",-,55000
Makro Technology,-,"Parsippany, NJ","
Scientist – Analytical*. Working knowledge of both computer and/or data handling,cGMP experience. Is looking for *Scientist – Analytical*....",30+ days ago,-,Scientist – Analytical,http://www.indeed.com/cmp/Makro-Technology/jobs/Scientist-Analytical-9609469fc06b105c?r=1&fccid=753a2e2448e43636,-,3.5,-,-,-,"$55,000+",-,55000
CSG/ Clinical Solutions Group,-,"Summit, NJ 07901","
Safety, primary efficacy variables, and laboratory data. Microsoft project a plus), JReview, Electronic Data Capture (Rave)....",24 days ago,-,Clinical Research Scientist - Oncology,http://www.indeed.com/rc/clk?jk=0f6723b806cf5a65&fccid=94697f0e2b250906,-,3.8,-,-,-,"$55,000+",-,55000
Mount Sinai Health System,3.7,"New York, NY 10019 (Midtown area)","
Analyzes highly complex data gathered on clinical research studies. Under general supervision, analyzes and interprets highly complex clinical research data;...",30+ days ago,3.6,SENIOR CLINICAL RESEARCH COORDINATOR,http://www.indeed.com/rc/clk?jk=081c23139b43564e&fccid=c007936ceb766fe5,3.5,3.9,598,-,3.7,"$55,000+",3.8,55000
Weill Cornell Medical College,3.8,"New York, NY","
Enters lab results and consents into IVF for Windows (required EMR and data entry). The doctors and scientists of Weill Cornell Medicine—faculty from Weill...",13 days ago,3.7,Clinical Practice Nurse,http://www.indeed.com/rc/clk?jk=e64cb73ce8c2123f&fccid=7b846a98e5da569b,3.4,4.1,135,-,4.1,"$55,000+",3.9,55000
Razorfish Healthware,3.5,"New York, NY","
You will find Strategists, Data Scientists, Creatives, Technologists, and Account & Project Management teams working hand-in-hand to bring insightful and...",30+ days ago,3.5,"Account Executive - Razorfish Health, New York",http://www.indeed.com/rc/clk?jk=061376c6cd051d18&fccid=f63303ee1b8188b7,3.5,3.5,2,-,3.5,"$55,000+",3.5,55000
Accenture,3.9,"New York, NY 10011 (Chelsea area)","
Understanding of analytics roles and responsibilities (e.g., data scientist). Accenture has a team of more than 36,000 digital professionals including technical...",30+ days ago,3.8,Analytics Go-to-Market Account Lead for Life Sciences Senior...,http://www.indeed.com/cmp/Accenture/jobs/Analytic-Go-Market-Account-Lead-Life-Science-Senior-Manager-8fb39ac83d668d88?r=1&fccid=a4e4e2eaf26690c9,3.6,4.0,"6,848",-,3.6,"$55,000+",3.7,55000
"Bio-Reference Laboratories, Inc.",3.7,"Elmwood Park, NJ 07407","
We are looking for a highly motivated individual with experience analyzing and interpreting Genomics data join our clinical team....",30+ days ago,3.4,Clinical Molecular\\Cytogeneticist Geneticist- Molecular Onc...,http://www.indeed.com/rc/clk?jk=e48c3cf459a3c46e&fccid=f8dfe19910122ff5,3.2,3.8,38,-,4.1,"$55,000+",3.8,55000
Edgewell,2.3,"Allendale, NJ","
Temps, Technicians, Scientists. Prioritizes and schedules work for Scientists, Technicians and Temps, 10%. Analyzes data and draws conclusions, writes/approves...",30+ days ago,2.0,Staff Scientist - Analytical R&D,http://www.indeed.com/rc/clk?jk=35ef5fcf51b09273&fccid=3bbf9c4058cc42a2,2.3,3.2,-,-,3.3,"$55,000+",3.8,55000
NYU Langone Medical Center,3.9,"New York, NY","
Uses verifiable data as a basis for planning. And Hassenfeld Children’s Hospital, a comprehensive pediatric hospital supporting a full array of children’s...",14 days ago,3.6,Supervisor-Building Service,http://www.indeed.com/rc/clk?jk=4089177354a24c15&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$55,000+",3.9,55000
Weill Cornell Medical College,3.8,"New York, NY","
Access to data within systems that contain significant portions of confidential medical records may be necessary to do your job, however, viewing of that...",21 days ago,3.7,ITS Service Desk Team Lead,http://www.indeed.com/rc/clk?jk=2f23fdbc48955114&fccid=7b846a98e5da569b,3.4,4.1,135,-,4.1,"$55,000+",3.9,55000
Mount Sinai Health System,3.7,"New York, NY 10019 (Midtown area)","
Responsibilities for data collection. Evaluates research data, protocol compliance and. Verification of data for multi-center clinical trials....",30+ days ago,3.6,Senior Quality Monitoring Coordinator - Health Policy,http://www.indeed.com/rc/clk?jk=104b2bea020627d5&fccid=c007936ceb766fe5,3.5,3.9,598,-,3.7,"$55,000+",3.8,55000
Becton Dickinson & Company,3.8,"Franklin Lakes, NJ 07417","
As an Engineer I, the ideal candidate will support test method development, measurement system development & analyses, test fixture design, aid in the...",30+ days ago,3.5,Engineer I,http://www.indeed.com/rc/clk?jk=5c818130db0e4c10&fccid=84232ebd0081b955,3.6,4.1,473,-,4.0,"$55,000+",3.8,55000
Natural Resources Defense Council,4.1,"New York, NY 10011 (Chelsea area)","
Proficiency in web development and data management, including HTML, CSS, Javascript, etc. Lead development by relying on data and analytics to improve upon the...",30+ days ago,3.3,Web Product Manager,http://www.indeed.com/rc/clk?jk=f1d4aa43b5da2f9c&fccid=b3c8824c5b196d40,3.9,4.3,8,-,3.9,"$55,000+",4.8,55000
Mindshare,4.1,"New York, NY 10018 (Clinton area)","
Media Tools and Donovan Data Systems is a plus but not required. Media Planners at Mindshare are part psychologists, part scientists, part artists, part...",30+ days ago,3.5,"Senior Associate, Multicultural",http://www.indeed.com/rc/clk?jk=3068e45daddc1e20&fccid=7c09b9795120f0d4,3.5,3.9,55,-,3.5,"$55,000+",3.7,55000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
In addition, the incumbent will supervise the collection of data from biomechanics experiments and from epidemiology and outcomes questionnaires to ensure data...",30+ days ago,3.6,Biostatistician - HJD,http://www.indeed.com/rc/clk?jk=4c9208110b105683&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$55,000+",3.9,55000
Etsy,4.6,"Brooklyn, NY 11201","
You have 4+ years experience as a data scientist or data analyst in which you extracted meaning from big data sets with little engineering support....",30+ days ago,3.5,Senior Data Analyst,http://www.indeed.com/rc/clk?jk=8769621a24da6e07&fccid=9ecb91618c39a24f,4.2,4.8,14,-,3.3,"$55,000+",4.7,55000
